;Scopy version,dda5ec6
;Exported on,Monday January 17/01/2022
;Device,M2K
;Nr of samples,3200
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
689,-0.000911,-0.451437,-0.515195
690,-0.00091,-0.451437,-0.515195
691,-0.000909,-0.451437,-0.518231
692,-0.000908,-0.451437,-0.515195
693,-0.000907,-0.451437,-0.515195
694,-0.000906,-0.451437,-0.515195
695,-0.000905,-0.451437,-0.515195
696,-0.000904,-0.451437,-0.515195
697,-0.000903,-0.451437,-0.515195
698,-0.000902,-0.451437,-0.515195
699,-0.000901,-0.451437,-0.515195
700,-0.0009,-0.451437,-0.515195
701,-0.000899,-0.451437,-0.515195
702,-0.000898,-0.451437,-0.515195
703,-0.000897,-0.451437,-0.515195
704,-0.000896,-0.451437,-0.515195
705,-0.000895,-0.451437,-0.515195
706,-0.000894,-0.451437,-0.515195
707,-0.000893,-0.451437,-0.515195
708,-0.000892,-0.451437,-0.513677
709,-0.000891,-0.451437,-0.516713
710,-0.00089,-0.451437,-0.515195
711,-0.000889,-0.451437,-0.515195
712,-0.000888,-0.451437,-0.515195
713,-0.000887,-0.451437,-0.515195
714,-0.000886,-0.451437,-0.515195
715,-0.000885,-0.451437,-0.515195
716,-0.000884,-0.451437,-0.515195
717,-0.000883,-0.451437,-0.515195
718,-0.000882,-0.451437,-0.515195
719,-0.000881,-0.451437,-0.515195
720,-0.00088,-0.451437,-0.515195
721,-0.000879,-0.451437,-0.515195
722,-0.000878,-0.451437,-0.515195
723,-0.000877,-0.451437,-0.515195
724,-0.000876,-0.451437,-0.515195
725,-0.000875,-0.451437,-0.515195
726,-0.000874,-0.451437,-0.515195
727,-0.000873,-0.451437,-0.515195
728,-0.000872,-0.451437,-0.515195
729,-0.000871,-0.451437,-0.515195
730,-0.00087,-0.451437,-0.515195
731,-0.000869,-0.451437,-0.515195
732,-0.000868,-0.451437,-0.515195
733,-0.000867,-0.451437,-0.515195
734,-0.000866,-0.451437,-0.516713
735,-0.000865,-0.448401,-0.515195
736,-0.000864,-0.452955,-0.515195
737,-0.000863,-0.451437,-0.515195
738,-0.000862,-0.451437,-0.516713
739,-0.000861,-0.451437,-0.515195
740,-0.00086,-0.451437,-0.515195
741,-0.000859,-0.451437,-0.515195
742,-0.000858,-0.451437,-0.515195
743,-0.000857,-0.451437,-0.515195
744,-0.000856,-0.452955,-0.515195
745,-0.000855,-0.448401,-0.515195
746,-0.000854,-0.451437,-0.515195
747,-0.000853,-0.451437,-0.516713
748,-0.000852,-0.454473,-0.515195
749,-0.000851,-0.448401,-0.515195
750,-0.00085,-0.448401,-0.515195
751,-0.000849,-0.454473,-0.515195
752,-0.000848,-0.451437,-0.515195
753,-0.000847,-0.452955,-0.515195
754,-0.000846,-0.451437,-0.516713
755,-0.000845,-0.448401,-0.515195
756,-0.000844,-0.452955,-0.516713
757,-0.000843,-0.451437,-0.515195
758,-0.000842,-0.448401,-0.515195
759,-0.000841,-0.454473,-0.518231
760,-0.00084,-0.451437,-0.515195
761,-0.000839,-0.452955,-0.515195
762,-0.000838,-0.448401,-0.515195
763,-0.000837,-0.454473,-0.515195
764,-0.000836,-0.451437,-0.515195
765,-0.000835,-0.448401,-0.516713
766,-0.000834,-0.452955,-0.515195
767,-0.000833,-0.451437,-0.515195
768,-0.000832,-0.451437,-0.516713
769,-0.000831,-0.452955,-0.516713
770,-0.00083,-0.452955,-0.515195
771,-0.000829,-0.452955,-0.515195
772,-0.000828,-0.452955,-0.515195
773,-0.000827,-0.452955,-0.515195
774,-0.000826,-0.452955,-0.515195
775,-0.000825,-0.451437,-0.516713
776,-0.000824,-0.452955,-0.516713
777,-0.000823,-0.451437,-0.515195
778,-0.000822,-0.452955,-0.515195
779,-0.000821,-0.452955,-0.515195
780,-0.00082,-0.452955,-0.515195
781,-0.000819,-0.452955,-0.515195
782,-0.000818,-0.452955,-0.516713
783,-0.000817,-0.452955,-0.516713
784,-0.000816,-0.451437,-0.516713
785,-0.000815,-0.452955,-0.515195
786,-0.000814,-0.452955,-0.515195
787,-0.000813,-0.451437,-0.516713
788,-0.000812,-0.451437,-0.516713
789,-0.000811,-0.452955,-0.516713
790,-0.00081,-0.452955,-0.515195
791,-0.000809,-0.452955,-0.515195
792,-0.000808,-0.452955,-0.516713
793,-0.000807,-0.452955,-0.516713
794,-0.000806,-0.452955,-0.515195
795,-0.000805,-0.452955,-0.515195
796,-0.000804,-0.452955,-0.515195
797,-0.000803,-0.452955,-0.518231
798,-0.000802,-0.452955,-0.515195
799,-0.000801,-0.452955,-0.516713
800,-0.0008,-0.452955,-0.515195
801,-0.000799,-0.452955,-0.516713
802,-0.000798,-0.452955,-0.515195
803,-0.000797,-0.452955,-0.516713
804,-0.000796,-0.452955,-0.515195
805,-0.000795,-0.452955,-0.515195
806,-0.000794,-0.452955,-0.515195
807,-0.000793,-0.452955,-0.516713
808,-0.000792,-0.452955,-0.515195
809,-0.000791,-0.452955,-0.515195
810,-0.00079,-0.452955,-0.515195
811,-0.000789,-0.452955,-0.516713
812,-0.000788,-0.452955,-0.516713
813,-0.000787,-0.452955,-0.516713
814,-0.000786,-0.452955,-0.516713
815,-0.000785,-0.452955,-0.516713
816,-0.000784,-0.452955,-0.516713
817,-0.000783,-0.451437,-0.515195
818,-0.000782,-0.452955,-0.515195
819,-0.000781,-0.452955,-0.516713
820,-0.00078,-0.452955,-0.515195
821,-0.000779,-0.452955,-0.515195
822,-0.000778,-0.452955,-0.515195
823,-0.000777,-0.452955,-0.516713
824,-0.000776,-0.452955,-0.516713
825,-0.000775,-0.452955,-0.516713
826,-0.000774,-0.452955,-0.515195
827,-0.000773,-0.452955,-0.515195
828,-0.000772,-0.452955,-0.515195
829,-0.000771,-0.452955,-0.515195
830,-0.00077,-0.452955,-0.516713
831,-0.000769,-0.452955,-0.516713
832,-0.000768,-0.452955,-0.515195
833,-0.000767,-0.452955,-0.515195
834,-0.000766,-0.452955,-0.515195
835,-0.000765,-0.452955,-0.516713
836,-0.000764,-0.452955,-0.515195
837,-0.000763,-0.452955,-0.516713
838,-0.000762,-0.452955,-0.515195
839,-0.000761,-0.452955,-0.515195
840,-0.00076,-0.452955,-0.515195
841,-0.000759,-0.452955,-0.516713
842,-0.000758,-0.452955,-0.516713
843,-0.000757,-0.452955,-0.515195
844,-0.000756,-0.452955,-0.515195
845,-0.000755,-0.452955,-0.516713
846,-0.000754,-0.452955,-0.516713
847,-0.000753,-0.452955,-0.515195
848,-0.000752,-0.452955,-0.515195
849,-0.000751,-0.452955,-0.515195
850,-0.00075,-0.452955,-0.515195
851,-0.000749,-0.452955,-0.516713
852,-0.000748,-0.452955,-0.516713
853,-0.000747,-0.452955,-0.515195
854,-0.000746,-0.452955,-0.515195
855,-0.000745,-0.452955,-0.515195
856,-0.000744,-0.452955,-0.518231
857,-0.000743,-0.452955,-0.515195
858,-0.000742,-0.452955,-0.515195
859,-0.000741,-0.452955,-0.516713
860,-0.00074,-0.452955,-0.516713
861,-0.000739,-0.452955,-0.515195
862,-0.000738,-0.452955,-0.515195
863,-0.000737,-0.452955,-0.515195
864,-0.000736,-0.452955,-0.515195
865,-0.000735,-0.452955,-0.516713
866,-0.000734,-0.452955,-0.516713
867,-0.000733,-0.452955,-0.516713
868,-0.000732,-0.452955,-0.515195
869,-0.000731,-0.452955,-0.515195
870,-0.00073,-0.452955,-0.515195
871,-0.000729,-0.452955,-0.515195
872,-0.000728,-0.452955,-0.515195
873,-0.000727,-0.452955,-0.515195
874,-0.000726,-0.452955,-0.515195
875,-0.000725,-0.452955,-0.515195
876,-0.000724,-0.452955,-0.515195
877,-0.000723,-0.452955,-0.515195
878,-0.000722,-0.454473,-0.515195
879,-0.000721,-0.451437,-0.515195
880,-0.00072,-0.452955,-0.515195
881,-0.000719,-0.452955,-0.516713
882,-0.000718,-0.452955,-0.515195
883,-0.000717,-0.452955,-0.515195
884,-0.000716,-0.452955,-0.515195
885,-0.000715,-0.452955,-0.515195
886,-0.000714,-0.452955,-0.515195
887,-0.000713,-0.452955,-0.516713
888,-0.000712,-0.451437,-0.515195
889,-0.000711,-0.454473,-0.515195
890,-0.00071,-0.452955,-0.515195
891,-0.000709,-0.452955,-0.515195
892,-0.000708,-0.452955,-0.515195
893,-0.000707,-0.452955,-0.515195
894,-0.000706,-0.452955,-0.515195
895,-0.000705,-0.452955,-0.515195
896,-0.000704,-0.452955,-0.515195
897,-0.000703,-0.452955,-0.516713
898,-0.000702,-0.452955,-0.515195
899,-0.000701,-0.452955,-0.515195
900,-0.0007,-0.452955,-0.515195
901,-0.000699,-0.452955,-0.515195
902,-0.000698,-0.452955,-0.515195
903,-0.000697,-0.452955,-0.515195
904,-0.000696,-0.452955,-0.515195
905,-0.000695,-0.452955,-0.515195
906,-0.000694,-0.452955,-0.515195
907,-0.000693,-0.451437,-0.515195
908,-0.000692,-0.454473,-0.515195
909,-0.000691,-0.452955,-0.515195
910,-0.00069,-0.452955,-0.515195
911,-0.000689,-0.452955,-0.515195
912,-0.000688,-0.452955,-0.518231
913,-0.000687,-0.454473,-0.515195
914,-0.000686,-0.452955,-0.515195
915,-0.000685,-0.452955,-0.515195
916,-0.000684,-0.452955,-0.515195
917,-0.000683,-0.454473,-0.515195
918,-0.000682,-0.452955,-0.515195
919,-0.000681,-0.452955,-0.516713
920,-0.00068,-0.452955,-0.518231
921,-0.000679,-0.452955,-0.515195
922,-0.000678,-0.452955,-0.515195
923,-0.000677,-0.452955,-0.515195
924,-0.000676,-0.452955,-0.515195
925,-0.000675,-0.452955,-0.515195
926,-0.000674,-0.452955,-0.515195
927,-0.000673,-0.452955,-0.515195
928,-0.000672,-0.451437,-0.515195
929,-0.000671,-0.454473,-0.515195
930,-0.00067,-0.452955,-0.515195
931,-0.000669,-0.452955,-0.515195
932,-0.000668,-0.452955,-0.515195
933,-0.000667,-0.452955,-0.515195
934,-0.000666,-0.455991,-0.515195
935,-0.000665,-0.452955,-0.515195
936,-0.000664,-0.452955,-0.515195
937,-0.000663,-0.452955,-0.515195
938,-0.000662,-0.452955,-0.516713
939,-0.000661,-0.452955,-0.515195
940,-0.00066,-0.452955,-0.515195
941,-0.000659,-0.452955,-0.515195
942,-0.000658,-0.452955,-0.515195
943,-0.000657,-0.454473,-0.515195
944,-0.000656,-0.452955,-0.516713
945,-0.000655,-0.452955,-0.515195
946,-0.000654,-0.452955,-0.515195
947,-0.000653,-0.452955,-0.515195
948,-0.000652,-0.452955,-0.515195
949,-0.000651,-0.452955,-0.515195
950,-0.00065,-0.452955,-0.515195
951,-0.000649,-0.452955,-0.515195
952,-0.000648,-0.452955,-0.515195
953,-0.000647,-0.454473,-0.515195
954,-0.000646,-0.454473,-0.515195
955,-0.000645,-0.451437,-0.515195
956,-0.000644,-0.454473,-0.515195
957,-0.000643,-0.452955,-0.515195
958,-0.000642,-0.454473,-0.515195
959,-0.000641,-0.454473,-0.516713
960,-0.00064,-0.454473,-0.515195
961,-0.000639,-0.452955,-0.515195
962,-0.000638,-0.454473,-0.515195
963,-0.000637,-0.451437,-0.516713
964,-0.000636,-0.455991,-0.515195
965,-0.000635,-0.452955,-0.515195
966,-0.000634,-0.452955,-0.515195
967,-0.000633,-0.452955,-0.515195
968,-0.000632,-0.454473,-0.515195
969,-0.000631,-0.451437,-0.515195
970,-0.00063,-0.454473,-0.515195
971,-0.000629,-0.454473,-0.515195
972,-0.000628,-0.454473,-0.515195
973,-0.000627,-0.454473,-0.515195
974,-0.000626,-0.454473,-0.515195
975,-0.000625,-0.454473,-0.515195
976,-0.000624,-0.454473,-0.515195
977,-0.000623,-0.454473,-0.515195
978,-0.000622,-0.454473,-0.516713
979,-0.000621,-0.454473,-0.515195
980,-0.00062,-0.454473,-0.515195
981,-0.000619,-0.454473,-0.515195
982,-0.000618,-0.454473,-0.515195
983,-0.000617,-0.454473,-0.516713
984,-0.000616,-0.454473,-0.516713
985,-0.000615,-0.454473,-0.516713
986,-0.000614,-0.454473,-0.515195
987,-0.000613,-0.454473,-0.515195
988,-0.000612,-0.454473,-0.515195
989,-0.000611,-0.454473,-0.515195
990,-0.00061,-0.454473,-0.515195
991,-0.000609,-0.454473,-0.515195
992,-0.000608,-0.454473,-0.515195
993,-0.000607,-0.454473,-0.515195
994,-0.000606,-0.454473,-0.515195
995,-0.000605,-0.454473,-0.515195
996,-0.000604,-0.454473,-0.515195
997,-0.000603,-0.454473,-0.515195
998,-0.000602,-0.454473,-0.515195
999,-0.000601,-0.454473,-0.516713
1000,-0.0006,-0.454473,-0.515195
1001,-0.000599,-0.454473,-0.515195
1002,-0.000598,-0.454473,-0.515195
1003,-0.000597,-0.454473,-0.515195
1004,-0.000596,-0.454473,-0.515195
1005,-0.000595,-0.454473,-0.516713
1006,-0.000594,-0.454473,-0.515195
1007,-0.000593,-0.454473,-0.515195
1008,-0.000592,-0.454473,-0.515195
1009,-0.000591,-0.454473,-0.515195
1010,-0.00059,-0.454473,-0.515195
1011,-0.000589,-0.454473,-0.515195
1012,-0.000588,-0.454473,-0.515195
1013,-0.000587,-0.454473,-0.515195
1014,-0.000586,-0.454473,-0.515195
1015,-0.000585,-0.454473,-0.516713
1016,-0.000584,-0.454473,-0.515195
1017,-0.000583,-0.454473,-0.515195
1018,-0.000582,-0.454473,-0.515195
1019,-0.000581,-0.454473,-0.515195
1020,-0.00058,-0.454473,-0.515195
1021,-0.000579,-0.454473,-0.515195
1022,-0.000578,-0.454473,-0.515195
1023,-0.000577,-0.454473,-0.515195
1024,-0.000576,-0.454473,-0.515195
1025,-0.000575,-0.454473,-0.515195
1026,-0.000574,-0.454473,-0.515195
1027,-0.000573,-0.452955,-0.515195
1028,-0.000572,-0.454473,-0.515195
1029,-0.000571,-0.454473,-0.515195
1030,-0.00057,-0.454473,-0.515195
1031,-0.000569,-0.454473,-0.515195
1032,-0.000568,-0.454473,-0.515195
1033,-0.000567,-0.454473,-0.515195
1034,-0.000566,-0.454473,-0.515195
1035,-0.000565,-0.454473,-0.515195
1036,-0.000564,-0.454473,-0.515195
1037,-0.000563,-0.454473,-0.515195
1038,-0.000562,-0.454473,-0.515195
1039,-0.000561,-0.454473,-0.515195
1040,-0.00056,-0.454473,-0.515195
1041,-0.000559,-0.454473,-0.516713
1042,-0.000558,-0.454473,-0.516713
1043,-0.000557,-0.454473,-0.515195
1044,-0.000556,-0.454473,-0.515195
1045,-0.000555,-0.454473,-0.515195
1046,-0.000554,-0.454473,-0.515195
1047,-0.000553,-0.454473,-0.515195
1048,-0.000552,-0.454473,-0.515195
1049,-0.000551,-0.454473,-0.515195
1050,-0.00055,-0.454473,-0.515195
1051,-0.000549,-0.454473,-0.515195
1052,-0.000548,-0.454473,-0.515195
1053,-0.000547,-0.454473,-0.515195
1054,-0.000546,-0.454473,-0.515195
1055,-0.000545,-0.454473,-0.515195
1056,-0.000544,-0.454473,-0.515195
1057,-0.000543,-0.454473,-0.515195
1058,-0.000542,-0.454473,-0.515195
1059,-0.000541,-0.454473,-0.515195
1060,-0.00054,-0.454473,-0.516713
1061,-0.000539,-0.454473,-0.516713
1062,-0.000538,-0.454473,-0.515195
1063,-0.000537,-0.454473,-0.515195
1064,-0.000536,-0.454473,-0.515195
1065,-0.000535,-0.454473,-0.515195
1066,-0.000534,-0.454473,-0.515195
1067,-0.000533,-0.454473,-0.515195
1068,-0.000532,-0.454473,-0.515195
1069,-0.000531,-0.454473,-0.515195
1070,-0.00053,-0.454473,-0.515195
1071,-0.000529,-0.454473,-0.515195
1072,-0.000528,-0.454473,-0.515195
1073,-0.000527,-0.454473,-0.515195
1074,-0.000526,-0.454473,-0.515195
1075,-0.000525,-0.454473,-0.515195
1076,-0.000524,-0.454473,-0.515195
1077,-0.000523,-0.454473,-0.515195
1078,-0.000522,-0.454473,-0.515195
1079,-0.000521,-0.454473,-0.516713
1080,-0.00052,-0.454473,-0.515195
1081,-0.000519,-0.454473,-0.515195
1082,-0.000518,-0.454473,-0.515195
1083,-0.000517,-0.454473,-0.515195
1084,-0.000516,-0.454473,-0.515195
1085,-0.000515,-0.454473,-0.515195
1086,-0.000514,-0.454473,-0.515195
1087,-0.000513,-0.454473,-0.515195
1088,-0.000512,-0.454473,-0.515195
1089,-0.000511,-0.454473,-0.515195
1090,-0.00051,-0.455991,-0.515195
1091,-0.000509,-0.454473,-0.515195
1092,-0.000508,-0.454473,-0.515195
1093,-0.000507,-0.454473,-0.515195
1094,-0.000506,-0.454473,-0.515195
1095,-0.000505,-0.454473,-0.515195
1096,-0.000504,-0.454473,-0.515195
1097,-0.000503,-0.454473,-0.518231
1098,-0.000502,-0.454473,-0.515195
1099,-0.000501,-0.454473,-0.515195
1100,-0.0005,-0.454473,-0.515195
1101,-0.000499,-0.454473,-0.516713
1102,-0.000498,-0.454473,-0.516713
1103,-0.000497,-0.454473,-0.516713
1104,-0.000496,-0.454473,-0.515195
1105,-0.000495,-0.454473,-0.515195
1106,-0.000494,-0.454473,-0.515195
1107,-0.000493,-0.454473,-0.515195
1108,-0.000492,-0.454473,-0.516713
1109,-0.000491,-0.454473,-0.516713
1110,-0.00049,-0.454473,-0.515195
1111,-0.000489,-0.454473,-0.515195
1112,-0.000488,-0.454473,-0.515195
1113,-0.000487,-0.454473,-0.515195
1114,-0.000486,-0.454473,-0.515195
1115,-0.000485,-0.454473,-0.515195
1116,-0.000484,-0.454473,-0.515195
1117,-0.000483,-0.454473,-0.515195
1118,-0.000482,-0.454473,-0.515195
1119,-0.000481,-0.454473,-0.515195
1120,-0.00048,-0.454473,-0.515195
1121,-0.000479,-0.454473,-0.515195
1122,-0.000478,-0.454473,-0.515195
1123,-0.000477,-0.454473,-0.516713
1124,-0.000476,-0.454473,-0.515195
1125,-0.000475,-0.454473,-0.515195
1126,-0.000474,-0.454473,-0.515195
1127,-0.000473,-0.454473,-0.516713
1128,-0.000472,-0.454473,-0.516713
1129,-0.000471,-0.454473,-0.515195
1130,-0.00047,-0.454473,-0.515195
1131,-0.000469,-0.454473,-0.515195
1132,-0.000468,-0.455991,-0.516713
1133,-0.000467,-0.454473,-0.516713
1134,-0.000466,-0.454473,-0.516713
1135,-0.000465,-0.454473,-0.515195
1136,-0.000464,-0.454473,-0.515195
1137,-0.000463,-0.454473,-0.515195
1138,-0.000462,-0.454473,-0.515195
1139,-0.000461,-0.454473,-0.515195
1140,-0.00046,-0.454473,-0.515195
1141,-0.000459,-0.454473,-0.516713
1142,-0.000458,-0.454473,-0.515195
1143,-0.000457,-0.455991,-0.515195
1144,-0.000456,-0.452955,-0.515195
1145,-0.000455,-0.454473,-0.515195
1146,-0.000454,-0.454473,-0.515195
1147,-0.000453,-0.455991,-0.515195
1148,-0.000452,-0.455991,-0.515195
1149,-0.000451,-0.455991,-0.515195
1150,-0.00045,-0.454473,-0.515195
1151,-0.000449,-0.454473,-0.515195
1152,-0.000448,-0.455991,-0.515195
1153,-0.000447,-0.454473,-0.515195
1154,-0.000446,-0.455991,-0.515195
1155,-0.000445,-0.454473,-0.515195
1156,-0.000444,-0.454473,-0.515195
1157,-0.000443,-0.454473,-0.515195
1158,-0.000442,-0.454473,-0.515195
1159,-0.000441,-0.455991,-0.515195
1160,-0.00044,-0.455991,-0.515195
1161,-0.000439,-0.455991,-0.515195
1162,-0.000438,-0.454473,-0.515195
1163,-0.000437,-0.454473,-0.515195
1164,-0.000436,-0.455991,-0.515195
1165,-0.000435,-0.455991,-0.515195
1166,-0.000434,-0.455991,-0.515195
1167,-0.000433,-0.455991,-0.515195
1168,-0.000432,-0.455991,-0.516713
1169,-0.000431,-0.454473,-0.515195
1170,-0.00043,-0.454473,-0.515195
1171,-0.000429,-0.455991,-0.515195
1172,-0.000428,-0.454473,-0.515195
1173,-0.000427,-0.455991,-0.515195
1174,-0.000426,-0.455991,-0.515195
1175,-0.000425,-0.455991,-0.515195
1176,-0.000424,-0.455991,-0.515195
1177,-0.000423,-0.455991,-0.515195
1178,-0.000422,-0.455991,-0.515195
1179,-0.000421,-0.455991,-0.516713
1180,-0.00042,-0.455991,-0.515195
1181,-0.000419,-0.455991,-0.515195
1182,-0.000418,-0.452955,-0.515195
1183,-0.000417,-0.455991,-0.515195
1184,-0.000416,-0.455991,-0.516713
1185,-0.000415,-0.455991,-0.515195
1186,-0.000414,-0.455991,-0.515195
1187,-0.000413,-0.455991,-0.515195
1188,-0.000412,-0.455991,-0.515195
1189,-0.000411,-0.455991,-0.515195
1190,-0.00041,-0.454473,-0.515195
1191,-0.000409,-0.455991,-0.516713
1192,-0.000408,-0.455991,-0.515195
1193,-0.000407,-0.455991,-0.515195
1194,-0.000406,-0.454473,-0.515195
1195,-0.000405,-0.454473,-0.515195
1196,-0.000404,-0.455991,-0.516713
1197,-0.000403,-0.455991,-0.516713
1198,-0.000402,-0.455991,-0.515195
1199,-0.000401,-0.455991,-0.515195
1200,-0.0004,-0.455991,-0.515195
1201,-0.000399,-0.455991,-0.515195
1202,-0.000398,-0.454473,-0.515195
1203,-0.000397,-0.452955,-0.515195
1204,-0.000396,-0.455991,-0.515195
1205,-0.000395,-0.454473,-0.515195
1206,-0.000394,-0.454473,-0.515195
1207,-0.000393,-0.454473,-0.515195
1208,-0.000392,-0.454473,-0.515195
1209,-0.000391,-0.457509,-0.515195
1210,-0.00039,-0.452955,-0.515195
1211,-0.000389,-0.455991,-0.515195
1212,-0.000388,-0.454473,-0.515195
1213,-0.000387,-0.454473,-0.515195
1214,-0.000386,-0.452955,-0.515195
1215,-0.000385,-0.455991,-0.516713
1216,-0.000384,-0.454473,-0.513677
1217,-0.000383,-0.454473,-0.518231
1218,-0.000382,-0.454473,-0.515195
1219,-0.000381,-0.454473,-0.515195
1220,-0.00038,-0.454473,-0.515195
1221,-0.000379,-0.455991,-0.515195
1222,-0.000378,-0.455991,-0.515195
1223,-0.000377,-0.455991,-0.515195
1224,-0.000376,-0.454473,-0.515195
1225,-0.000375,-0.454473,-0.515195
1226,-0.000374,-0.455991,-0.515195
1227,-0.000373,-0.452955,-0.515195
1228,-0.000372,-0.457509,-0.515195
1229,-0.000371,-0.454473,-0.515195
1230,-0.00037,-0.454473,-0.515195
1231,-0.000369,-0.454473,-0.515195
1232,-0.000368,-0.454473,-0.515195
1233,-0.000367,-0.454473,-0.515195
1234,-0.000366,-0.454473,-0.515195
1235,-0.000365,-0.454473,-0.515195
1236,-0.000364,-0.454473,-0.515195
1237,-0.000363,-0.454473,-0.515195
1238,-0.000362,-0.457509,-0.515195
1239,-0.000361,-0.454473,-0.515195
1240,-0.00036,-0.454473,-0.515195
1241,-0.000359,-0.454473,-0.515195
1242,-0.000358,-0.454473,-0.518231
1243,-0.000357,-0.454473,-0.515195
1244,-0.000356,-0.454473,-0.515195
1245,-0.000355,-0.457509,-0.515195
1246,-0.000354,-0.452955,-0.516713
1247,-0.000353,-0.457509,-0.516713
1248,-0.000352,-0.452955,-0.516713
1249,-0.000351,-0.455991,-0.516713
1250,-0.00035,-0.455991,-0.516713
1251,-0.000349,-0.454473,-0.515195
1252,-0.000348,-0.455991,-0.516713
1253,-0.000347,-0.454473,-0.516713
1254,-0.000346,-0.455991,-0.516713
1255,-0.000345,-0.455991,-0.513677
1256,-0.000344,-0.452955,-0.518231
1257,-0.000343,-0.457509,-0.515195
1258,-0.000342,-0.454473,-0.515195
1259,-0.000341,-0.454473,-0.515195
1260,-0.00034,-0.454473,-0.515195
1261,-0.000339,-0.455991,-0.515195
1262,-0.000338,-0.455991,-0.515195
1263,-0.000337,-0.454473,-0.515195
1264,-0.000336,-0.454473,-0.516713
1265,-0.000335,-0.454473,-0.515195
1266,-0.000334,-0.454473,-0.516713
1267,-0.000333,-0.457509,-0.515195
1268,-0.000332,-0.454473,-0.515195
1269,-0.000331,-0.454473,-0.515195
1270,-0.00033,-0.455991,-0.515195
1271,-0.000329,-0.454473,-0.515195
1272,-0.000328,-0.454473,-0.516713
1273,-0.000327,-0.455991,-0.515195
1274,-0.000326,-0.454473,-0.516713
1275,-0.000325,-0.454473,-0.515195
1276,-0.000324,-0.454473,-0.515195
1277,-0.000323,-0.455991,-0.515195
1278,-0.000322,-0.454473,-0.516713
1279,-0.000321,-0.454473,-0.516713
1280,-0.00032,-0.455991,-0.515195
1281,-0.000319,-0.455991,-0.516713
1282,-0.000318,-0.455991,-0.516713
1283,-0.000317,-0.454473,-0.516713
1284,-0.000316,-0.454473,-0.516713
1285,-0.000315,-0.454473,-0.516713
1286,-0.000314,-0.455991,-0.515195
1287,-0.000313,-0.455991,-0.515195
1288,-0.000312,-0.455991,-0.515195
1289,-0.000311,-0.454473,-0.515195
1290,-0.00031,-0.454473,-0.515195
1291,-0.000309,-0.455991,-0.515195
1292,-0.000308,-0.455991,-0.515195
1293,-0.000307,-0.455991,-0.515195
1294,-0.000306,-0.455991,-0.515195
1295,-0.000305,-0.455991,-0.515195
1296,-0.000304,-0.455991,-0.515195
1297,-0.000303,-0.455991,-0.516713
1298,-0.000302,-0.455991,-0.515195
1299,-0.000301,-0.455991,-0.516713
1300,-0.0003,-0.455991,-0.515195
1301,-0.000299,-0.455991,-0.515195
1302,-0.000298,-0.455991,-0.515195
1303,-0.000297,-0.455991,-0.515195
1304,-0.000296,-0.455991,-0.516713
1305,-0.000295,-0.455991,-0.515195
1306,-0.000294,-0.455991,-0.515195
1307,-0.000293,-0.455991,-0.516713
1308,-0.000292,-0.455991,-0.516713
1309,-0.000291,-0.455991,-0.516713
1310,-0.00029,-0.455991,-0.515195
1311,-0.000289,-0.455991,-0.515195
1312,-0.000288,-0.455991,-0.515195
1313,-0.000287,-0.455991,-0.516713
1314,-0.000286,-0.455991,-0.516713
1315,-0.000285,-0.455991,-0.516713
1316,-0.000284,-0.455991,-0.516713
1317,-0.000283,-0.455991,-0.516713
1318,-0.000282,-0.455991,-0.515195
1319,-0.000281,-0.455991,-0.515195
1320,-0.00028,-0.455991,-0.515195
1321,-0.000279,-0.455991,-0.515195
1322,-0.000278,-0.455991,-0.516713
1323,-0.000277,-0.455991,-0.516713
1324,-0.000276,-0.455991,-0.516713
1325,-0.000275,-0.455991,-0.515195
1326,-0.000274,-0.455991,-0.515195
1327,-0.000273,-0.455991,-0.515195
1328,-0.000272,-0.455991,-0.515195
1329,-0.000271,-0.455991,-0.515195
1330,-0.00027,-0.455991,-0.516713
1331,-0.000269,-0.455991,-0.515195
1332,-0.000268,-0.455991,-0.515195
1333,-0.000267,-0.455991,-0.515195
1334,-0.000266,-0.455991,-0.515195
1335,-0.000265,-0.455991,-0.515195
1336,-0.000264,-0.455991,-0.515195
1337,-0.000263,-0.455991,-0.515195
1338,-0.000262,-0.455991,-0.515195
1339,-0.000261,-0.455991,-0.515195
1340,-0.00026,-0.455991,-0.516713
1341,-0.000259,-0.455991,-0.516713
1342,-0.000258,-0.455991,-0.516713
1343,-0.000257,-0.455991,-0.516713
1344,-0.000256,-0.455991,-0.515195
1345,-0.000255,-0.455991,-0.515195
1346,-0.000254,-0.455991,-0.515195
1347,-0.000253,-0.455991,-0.515195
1348,-0.000252,-0.455991,-0.515195
1349,-0.000251,-0.455991,-0.515195
1350,-0.00025,-0.455991,-0.515195
1351,-0.000249,-0.455991,-0.515195
1352,-0.000248,-0.455991,-0.515195
1353,-0.000247,-0.455991,-0.515195
1354,-0.000246,-0.455991,-0.515195
1355,-0.000245,-0.455991,-0.516713
1356,-0.000244,-0.455991,-0.516713
1357,-0.000243,-0.455991,-0.515195
1358,-0.000242,-0.455991,-0.515195
1359,-0.000241,-0.455991,-0.515195
1360,-0.00024,-0.455991,-0.515195
1361,-0.000239,-0.455991,-0.515195
1362,-0.000238,-0.455991,-0.515195
1363,-0.000237,-0.455991,-0.515195
1364,-0.000236,-0.455991,-0.515195
